,Fecha,Hora,Incidencia,TA030,TA031,FA032,TA007,TA008,TA009,TA011,TA012,TA013,TA015,TA016,TA017,TA019,PA020,PA021,CA022,FA023,VA025,SA026,DA027,IA028,TA029,posicion_ALBIASA,consigna_ALBIASA,posicion_EURO,consigna_EURO,posicion_URSSA,consigna_URSSA,TA046,TA048,EMPTY,EMPTY.1,TA050,EMPTY.2,EMPTY.3,PA052,PA053,TA054,FA056,TA058,TA060,TA066,ST087,WD088,ST072,TA074,TA076,TA078,TA080,TA082,WD089,EMPTY.4,EMPTY.5,FA065,TA062,TA069,TA086,TA068,FA090,FA106,Unnamed: 63,Seconds,TIME_DNI,TIME_Theta,TIME_Vwind,TIME_Tamb,TIME_Thtfsu,TIME_Thtfex,TIME_M_dot_htf,TIME_p_htf
2147,01/07/2016,11:42:35,0.597914895148,62.139,72.472,2.062,81.64,81.227,0.0,230.987,203.116,203.561,202.379,202.455,52.333,35.745,12.377,11.275,0.0,9.707,29.957,0.849,-90.0,785.698,302.804,0.0,0.0,812.0,811.0,0.0,0.0,-0.042,47.732,0.0,0.0,46.188,0.0,0.0,13.688,3378.639,44.198,-0.009,-140.708,199.806,237.824,7.33,75.7558333333,8.438,235.586,237.925,0.0,39.338,40.081,23.4646604938,0.0,0.0,0.019,58.14,58.596,43.109,43.097,9.448,9.71,,42155,"42155,785.698;","42155,0.597914895148;","42155,23.4646604938;","42155,302.804;","42155,199.806;","42155,237.824;","42155,2.062;","42155,13.688;"
2148,01/07/2016,11:42:40,0.597635642468,62.194,72.513,2.061,81.619,81.23,0.0,230.87,203.233,203.537,203.177,202.517,52.432,35.787,12.377,11.275,0.0,9.688,29.957,0.849,-90.0,785.733,302.811,0.0,0.0,812.0,811.0,0.0,0.0,-0.042,47.738,0.0,0.0,46.192,0.0,0.0,13.689,3378.841,44.204,-0.009,-141.117,199.793,237.853,7.785,74.7558333333,7.999,235.624,237.951,0.0,39.345,40.077,22.3665123457,0.0,0.0,0.019,58.155,58.612,43.113,43.105,9.478,9.696,,42160,"42160,785.733;","42160,0.597635642468;","42160,22.3665123457;","42160,302.811;","42160,199.793;","42160,237.853;","42160,2.061;","42160,13.689;"
2149,01/07/2016,11:42:45,0.597112043692,62.218,72.546,2.062,81.626,81.226,169.84,231.067,203.007,203.526,202.571,202.459,52.797,35.766,12.391,11.279,0.0,9.624,29.957,0.849,-90.0,785.362,302.823,0.0,0.0,811.0,811.0,0.0,0.0,-0.042,47.738,0.0,0.0,46.209,0.0,0.0,13.689,3378.841,44.211,-0.009,-140.842,199.786,237.889,7.907,72.6308333333,7.712,235.657,237.999,0.0,39.361,40.094,21.8110339506,0.0,0.0,0.019,58.183,58.627,43.12,43.107,9.494,9.624,,42165,"42165,785.362;","42165,0.597112043692;","42165,21.8110339506;","42165,302.823;","42165,199.786;","42165,237.889;","42165,2.062;","42165,13.689;"
2150,01/07/2016,11:42:50,0.596867697597,62.233,72.585,2.061,81.619,81.253,169.84,231.047,203.254,203.528,201.756,202.44,52.301,35.835,12.379,11.275,0.0,9.624,29.957,0.849,-90.0,785.549,302.831,0.0,0.0,811.0,811.0,0.0,0.0,-0.042,47.754,0.0,0.0,46.215,0.0,0.0,13.689,3378.639,44.224,-0.009,-141.118,199.766,237.916,8.243,74.6869444444,6.317,235.676,238.014,0.0,39.36,40.103,21.1853395062,0.0,0.0,0.019,58.205,58.648,43.119,43.12,9.5,9.616,,42170,"42170,785.549;","42170,0.596867697597;","42170,21.1853395062;","42170,302.831;","42170,199.766;","42170,237.916;","42170,2.061;","42170,13.689;"
2151,01/07/2016,11:42:55,0.596605898209,62.279,72.617,2.06,81.621,81.261,0.0,231.188,203.34,203.601,201.998,202.422,52.297,35.997,12.374,11.267,0.0,9.643,29.957,0.847,-90.0,785.128,302.829,0.0,0.0,811.0,811.0,0.0,0.0,-0.042,47.774,0.0,0.0,46.238,0.0,0.0,13.689,3378.639,44.235,-0.009,-141.114,199.757,237.947,9.597,68.5186111111,4.835,235.714,238.057,0.0,39.371,40.112,20.1759259259,0.0,0.0,0.019,58.227,58.667,43.125,43.116,9.489,9.634,,42175,"42175,785.128;","42175,0.596605898209;","42175,20.1759259259;","42175,302.829;","42175,199.757;","42175,237.947;","42175,2.06;","42175,13.689;"
2152,01/07/2016,11:43:00,0.596361552114,62.303,72.659,2.061,81.647,81.285,120.679,231.152,203.317,203.561,202.219,202.454,52.645,35.94,12.386,11.281,0.0,9.623,29.957,0.849,-90.0,785.734,302.818,0.0,0.0,811.0,811.0,0.0,0.0,-0.042,47.786,0.0,0.0,46.244,0.0,0.0,13.689,3378.438,44.249,-0.009,-141.092,199.729,237.98,8.088,70.0497222222,5.741,235.725,238.062,0.0,39.38,40.112,19.7236882716,0.0,0.0,0.019,58.247,58.697,43.124,43.131,9.483,9.623,,42180,"42180,785.734;","42180,0.596361552114;","42180,19.7236882716;","42180,302.818;","42180,199.729;","42180,237.98;","42180,2.061;","42180,13.689;"
2153,01/07/2016,11:43:05,0.596117206019,62.322,72.69,2.061,81.638,81.265,0.0,231.218,203.347,203.586,202.227,202.451,52.3,35.965,12.387,11.284,0.0,9.598,29.957,0.848,-90.0,785.697,302.832,0.0,0.0,811.0,811.0,0.0,0.0,-0.042,47.795,0.0,0.0,46.253,0.0,0.0,13.691,3378.639,44.249,-0.009,-141.151,199.719,237.988,8.343,68.7925,7.495,235.733,238.277,0.0,39.383,40.125,19.7043209877,0.0,0.0,0.019,58.268,58.709,43.125,43.143,9.51,9.598,,42185,"42185,785.697;","42185,0.596117206019;","42185,19.7043209877;","42185,302.832;","42185,199.719;","42185,237.988;","42185,2.061;","42185,13.691;"
2154,01/07/2016,11:43:10,0.595593607243,62.369,72.737,2.063,81.641,81.242,0.0,231.252,203.234,203.614,202.663,202.509,52.526,35.944,12.383,11.279,0.0,9.619,29.957,0.848,-90.0,785.747,302.839,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.803,0.0,0.0,46.26,0.0,0.0,13.691,3378.639,44.255,-0.009,-141.222,199.709,238.002,9.284,67.9888888889,8.386,235.765,238.104,0.0,39.382,40.138,20.1399691358,0.0,0.0,0.019,58.282,58.722,43.128,43.153,9.464,9.625,,42190,"42190,785.747;","42190,0.595593607243;","42190,20.1399691358;","42190,302.839;","42190,199.709;","42190,238.002;","42190,2.063;","42190,13.691;"
2155,01/07/2016,11:43:15,0.595261994685,62.393,72.759,2.062,81.663,81.267,0.0,231.282,203.285,203.646,202.461,202.508,52.524,35.897,12.38,11.282,0.0,9.604,29.957,0.852,-90.0,785.808,302.828,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.802,0.0,0.0,46.267,0.0,0.0,13.691,3378.841,44.259,-0.009,-141.261,199.711,238.017,9.318,68.6816666667,6.337,235.787,238.12,0.0,39.4,40.14,20.8655092593,0.0,0.0,0.019,58.299,58.739,43.136,43.151,9.498,9.608,,42195,"42195,785.808;","42195,0.595261994685;","42195,20.8655092593;","42195,302.828;","42195,199.711;","42195,238.017;","42195,2.062;","42195,13.691;"
2156,01/07/2016,11:43:20,0.595000195297,62.416,72.805,2.061,81.655,81.283,0.0,231.394,203.189,203.655,203.01,202.53,52.359,35.914,12.388,11.285,0.0,9.581,29.957,0.85,-90.0,785.549,302.846,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.822,0.0,0.0,46.28,0.0,0.0,13.691,3378.639,44.274,-0.009,-141.155,199.695,238.038,8.337,68.4336111111,6.63,235.794,238.133,0.0,39.402,40.141,20.5078703704,0.0,0.0,0.019,58.317,58.761,43.136,43.157,9.494,9.581,,42200,"42200,785.549;","42200,0.595000195297;","42200,20.5078703704;","42200,302.846;","42200,199.695;","42200,238.038;","42200,2.061;","42200,13.691;"
2157,01/07/2016,11:43:25,0.594790755787,62.47,72.84,2.061,81.651,81.278,0.0,231.461,203.099,203.6,202.876,202.567,52.488,35.972,12.397,11.291,0.0,9.648,29.957,0.85,-90.0,784.844,302.845,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.827,0.0,0.0,46.292,0.0,0.0,13.691,3378.639,44.286,-0.009,-141.477,199.692,238.058,9.366,72.06,7.217,235.801,238.152,0.0,39.413,40.153,20.3327160494,0.0,0.0,0.019,58.333,58.781,43.133,43.165,9.496,9.643,,42205,"42205,784.844;","42205,0.594790755787;","42205,20.3327160494;","42205,302.845;","42205,199.692;","42205,238.058;","42205,2.061;","42205,13.691;"
2158,01/07/2016,11:43:30,0.594267157012,62.478,72.867,2.063,81.643,81.272,0.0,231.543,203.09,203.549,202.383,202.581,52.569,36.035,12.392,11.291,0.0,9.624,29.957,0.851,-90.0,784.166,302.852,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.842,0.0,0.0,46.292,0.0,0.0,13.691,3378.639,44.294,-0.009,-141.347,199.665,238.074,8.376,66.5133333333,7.855,235.817,238.171,0.0,39.422,40.163,19.8283950617,0.0,0.0,0.019,58.357,58.793,43.129,43.172,9.511,9.624,,42210,"42210,784.166;","42210,0.594267157012;","42210,19.8283950617;","42210,302.852;","42210,199.665;","42210,238.074;","42210,2.063;","42210,13.691;"
2159,01/07/2016,11:43:35,0.594005357624,62.516,72.883,2.062,81.669,81.297,0.0,231.58,203.122,203.527,202.713,202.604,52.16,36.018,12.391,11.291,0.0,9.621,29.957,0.851,-90.0,783.499,302.859,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.85,0.0,0.0,46.309,0.0,0.0,13.691,3378.639,44.303,-0.009,-141.329,199.675,238.054,8.975,64.6244444444,6.647,235.818,238.348,0.0,39.425,40.17,18.4570216049,0.0,0.0,0.018,58.375,58.814,43.135,43.185,9.551,9.621,,42215,"42215,783.499;","42215,0.594005357624;","42215,18.4570216049;","42215,302.859;","42215,199.675;","42215,238.054;","42215,2.062;","42215,13.691;"
2160,01/07/2016,11:43:40,0.593761011528,62.534,72.944,2.061,81.659,81.299,0.0,231.601,203.235,203.56,202.165,202.587,52.467,36.072,12.388,11.286,0.0,9.68,29.957,0.85,-90.0,783.472,302.881,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.858,0.0,0.0,46.318,0.0,0.0,13.691,3378.841,44.317,-0.009,-141.041,199.684,238.084,9.638,64.7222222222,6.246,235.841,238.174,0.0,39.435,40.169,18.7778549383,0.0,0.0,0.019,58.402,58.835,43.139,43.185,9.527,9.673,,42220,"42220,783.472;","42220,0.593761011528;","42220,18.7778549383;","42220,302.881;","42220,199.684;","42220,238.084;","42220,2.061;","42220,13.691;"
2161,01/07/2016,11:43:45,0.593499212141,62.584,72.98,2.062,81.66,81.282,0.0,231.62,203.228,203.583,202.531,202.609,52.631,36.122,12.388,11.286,0.0,9.664,29.957,0.85,-90.0,783.51,302.91,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.87,0.0,0.0,46.33,0.0,0.0,13.691,3378.236,44.333,-0.009,-141.067,199.673,238.079,7.47,66.8763888889,5.938,235.827,238.17,0.0,39.449,40.182,18.725154321,0.0,0.0,0.019,58.417,58.852,43.134,43.19,9.51,9.664,,42225,"42225,783.51;","42225,0.593499212141;","42225,18.725154321;","42225,302.91;","42225,199.673;","42225,238.079;","42225,2.062;","42225,13.691;"
2162,01/07/2016,11:43:50,0.592993066658,62.605,73.022,2.062,81.636,81.25,0.0,231.693,203.208,203.573,202.881,202.601,52.506,36.106,12.39,11.288,0.0,9.673,29.957,0.847,-90.0,783.24,302.91,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.88,0.0,0.0,46.342,0.0,0.0,13.691,3378.236,44.342,-0.009,-141.211,199.654,238.063,8.685,66.0286111111,7.03,235.83,238.165,0.0,39.458,40.189,18.9823302469,0.0,0.0,0.019,58.44,58.87,43.136,43.2,9.52,9.661,,42230,"42230,783.24;","42230,0.592993066658;","42230,18.9823302469;","42230,302.91;","42230,199.654;","42230,238.063;","42230,2.062;","42230,13.691;"
2163,01/07/2016,11:43:55,0.59273126727,62.633,73.055,2.062,81.647,81.249,0.0,231.832,203.349,203.643,202.652,202.559,52.611,36.068,12.386,11.284,0.0,9.663,29.957,0.848,-90.0,783.054,302.914,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.902,0.0,0.0,46.36,0.0,0.0,13.692,3378.841,44.349,-0.009,-141.355,199.715,238.066,8.116,63.5238888889,4.961,235.822,238.164,0.0,39.461,40.198,20.5494598765,0.0,0.0,0.019,58.467,58.893,43.142,43.21,9.446,9.641,,42235,"42235,783.054;","42235,0.59273126727;","42235,20.5494598765;","42235,302.914;","42235,199.715;","42235,238.066;","42235,2.062;","42235,13.692;"
2164,01/07/2016,11:44:00,0.592469467882,62.671,73.099,2.061,81.661,81.281,0.0,231.807,203.325,203.678,202.059,202.516,52.714,36.139,12.387,11.281,0.0,9.573,29.957,0.848,-90.0,782.744,302.931,0.0,0.0,811.0,810.0,0.0,0.0,-0.042,47.905,0.0,0.0,46.356,0.0,0.0,13.691,3378.639,44.361,-0.009,-141.225,199.678,238.091,5.762,65.9511111111,3.856,235.848,238.188,0.0,39.46,40.198,22.8144290123,0.0,0.0,0.019,58.479,58.906,43.141,43.216,9.45,9.605,,42240,"42240,782.744;","42240,0.592469467882;","42240,22.8144290123;","42240,302.931;","42240,199.678;","42240,238.091;","42240,2.061;","42240,13.691;"
2165,01/07/2016,11:44:05,0.592190215202,62.708,73.127,2.061,81.654,81.25,0.0,231.877,203.328,203.695,202.384,202.571,52.676,36.101,12.384,11.283,0.0,9.546,29.957,0.848,-90.0,782.683,302.91,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.942,0.0,0.0,46.389,0.0,0.0,13.692,3378.639,44.381,-0.009,-141.312,199.681,238.109,4.695,59.9927777778,0.543,235.874,238.213,0.0,39.463,40.209,20.8424382716,0.0,0.0,0.019,58.521,58.921,43.148,43.22,9.485,9.52,,42245,"42245,782.683;","42245,0.592190215202;","42245,20.8424382716;","42245,302.91;","42245,199.681;","42245,238.109;","42245,2.061;","42245,13.692;"
2166,01/07/2016,11:44:10,0.591963322399,62.721,73.168,2.061,81.654,81.269,0.0,231.918,203.263,203.693,202.544,202.51,52.264,36.14,12.389,11.278,0.0,9.703,29.957,0.85,-90.0,782.436,302.921,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.932,0.0,0.0,46.398,0.0,0.0,13.692,3378.841,44.385,-0.009,-141.198,199.688,238.097,6.6,60.1261111111,5.201,235.838,238.184,0.0,39.483,40.218,21.5497685185,0.0,0.0,0.019,58.521,58.948,43.143,43.22,9.439,9.697,,42250,"42250,782.436;","42250,0.591963322399;","42250,21.5497685185;","42250,302.921;","42250,199.688;","42250,238.097;","42250,2.061;","42250,13.692;"
2167,01/07/2016,11:44:15,0.591422270331,62.793,73.214,2.061,81.648,81.248,0.0,231.97,203.341,203.681,202.908,202.605,52.424,36.143,12.384,11.28,0.0,9.687,29.957,0.85,-90.0,782.881,302.888,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.94,0.0,0.0,46.408,0.0,0.0,13.693,3378.639,44.394,-0.009,-141.111,199.702,238.121,5.101,53.1513888889,6.052,235.877,238.209,0.0,39.484,40.224,19.1785493827,0.0,0.0,0.019,58.55,58.968,43.145,43.229,9.471,9.692,,42255,"42255,782.881;","42255,0.591422270331;","42255,19.1785493827;","42255,302.888;","42255,199.702;","42255,238.121;","42255,2.061;","42255,13.693;"
2168,01/07/2016,11:44:20,0.591108111065,62.809,73.249,2.061,81.658,81.262,137.74,232.062,203.227,203.748,202.715,202.483,52.693,36.081,12.386,11.283,0.0,9.653,29.957,0.847,-90.0,782.583,302.882,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.944,0.0,0.0,46.398,0.0,0.0,13.693,3378.438,44.4,-0.009,-140.702,199.67,238.113,3.916,59.3569444444,7.577,235.873,238.214,0.0,39.503,40.24,19.5010030864,0.0,0.0,0.019,58.563,58.98,43.158,43.249,9.421,9.657,,42260,"42260,782.583;","42260,0.591108111065;","42260,19.5010030864;","42260,302.882;","42260,199.67;","42260,238.113;","42260,2.061;","42260,13.693;"
2169,01/07/2016,11:44:25,0.59086376497,62.823,73.27,2.061,81.648,81.238,0.0,232.025,203.413,203.785,202.976,202.584,52.845,36.112,12.387,11.281,0.0,9.625,29.957,0.85,-90.0,783.794,302.876,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.951,0.0,0.0,46.418,0.0,0.0,13.694,3378.639,44.403,-0.008,-141.303,199.688,238.094,4.487,58.3847222222,9.27,235.853,238.186,0.0,39.495,40.23,18.2261574074,0.0,0.0,0.019,58.576,59.006,43.158,43.251,9.516,9.631,,42265,"42265,783.794;","42265,0.59086376497;","42265,18.2261574074;","42265,302.876;","42265,199.688;","42265,238.094;","42265,2.061;","42265,13.694;"
2170,01/07/2016,11:44:30,0.590601965582,62.874,73.309,2.063,81.652,81.247,0.0,232.153,203.24,203.795,202.941,202.512,52.549,36.101,12.389,11.281,0.0,9.644,29.957,0.847,-90.0,784.189,302.891,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.967,0.0,0.0,46.43,0.0,0.0,13.694,3378.236,44.416,-0.009,-141.163,199.68,238.081,6.026,60.6738888889,5.966,235.848,238.185,0.0,39.506,40.239,16.8409722222,0.0,0.0,0.019,58.597,59.026,43.157,43.257,9.514,9.637,,42270,"42270,784.189;","42270,0.590601965582;","42270,16.8409722222;","42270,302.891;","42270,199.68;","42270,238.081;","42270,2.063;","42270,13.694;"
2171,01/07/2016,11:44:35,0.590095820099,62.894,73.348,2.062,81.648,81.233,0.0,232.185,203.307,203.792,202.636,202.54,52.468,36.133,12.391,11.282,0.0,9.586,29.957,0.847,-90.0,784.93,302.916,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.977,0.0,0.0,46.44,0.0,0.0,13.695,3378.236,44.429,-0.009,-141.084,199.689,238.091,6.563,58.6808333333,4.546,235.864,238.2,0.0,39.519,40.262,17.1390432099,0.0,0.0,0.019,58.621,59.041,43.164,43.268,9.475,9.609,,42275,"42275,784.93;","42275,0.590095820099;","42275,17.1390432099;","42275,302.916;","42275,199.689;","42275,238.091;","42275,2.062;","42275,13.695;"
2172,01/07/2016,11:44:40,0.589834020711,62.928,73.382,2.062,81.645,81.256,316.259,232.149,203.304,203.763,202.788,202.533,52.727,36.105,12.391,11.277,0.0,9.519,29.957,0.85,-90.0,785.525,302.923,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.989,0.0,0.0,46.456,0.0,0.0,13.695,3378.639,44.446,-0.009,-141.066,199.7,238.095,5.527,59.1227777778,5.962,235.865,238.198,0.0,39.527,40.262,16.9388888889,0.0,0.0,0.019,58.645,59.055,43.165,43.267,9.456,9.526,,42280,"42280,785.525;","42280,0.589834020711;","42280,16.9388888889;","42280,302.923;","42280,199.7;","42280,238.095;","42280,2.062;","42280,13.695;"
2173,01/07/2016,11:44:45,0.589572221324,62.966,73.424,2.061,81.647,81.233,0.0,232.271,203.141,203.735,202.857,202.572,52.89,36.107,12.386,11.281,0.0,9.659,29.957,0.852,-90.0,786.068,302.927,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,47.995,0.0,0.0,46.459,0.0,0.0,13.695,3378.639,44.451,-0.009,-140.951,199.697,238.137,5.154,54.8305555556,6.439,235.89,238.239,0.0,39.534,40.269,15.319058642,0.0,0.0,0.019,58.656,59.086,43.174,43.271,9.493,9.621,,42285,"42285,786.068;","42285,0.589572221324;","42285,15.319058642;","42285,302.927;","42285,199.697;","42285,238.137;","42285,2.061;","42285,13.695;"
2174,01/07/2016,11:44:50,0.589327875228,62.971,73.455,2.061,81.659,81.268,0.0,232.26,203.197,203.72,202.718,202.513,52.387,36.158,12.392,11.274,0.0,9.638,29.957,0.848,-90.0,786.648,302.939,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,48.002,0.0,0.0,46.474,0.0,0.0,13.695,3378.438,44.462,-0.009,-141.309,199.681,238.122,6.354,56.6519444444,7.178,235.899,238.23,0.0,39.544,40.27,15.7511574074,0.0,0.0,0.019,58.679,59.094,43.183,43.284,9.476,9.656,,42290,"42290,786.648;","42290,0.589327875228;","42290,15.7511574074;","42290,302.939;","42290,199.681;","42290,238.122;","42290,2.061;","42290,13.695;"
2175,01/07/2016,11:44:55,0.588804276453,63.031,73.506,2.061,81.651,81.242,0.0,232.368,203.35,203.768,202.447,202.581,52.827,36.287,12.393,11.28,0.0,9.658,29.957,0.85,-90.0,787.402,302.903,0.0,0.0,810.0,809.0,0.0,0.0,-0.042,48.02,0.0,0.0,46.482,0.0,0.0,13.696,3378.639,44.468,-0.008,-141.51,199.734,238.149,5.656,58.6375,7.01,235.91,238.25,0.0,39.55,40.28,16.011882716,0.0,0.0,0.019,58.699,59.109,43.19,43.284,9.441,9.654,,42295,"42295,787.402;","42295,0.588804276453;","42295,16.011882716;","42295,302.903;","42295,199.734;","42295,238.149;","42295,2.061;","42295,13.696;"
2176,01/07/2016,11:45:00,0.588542477065,63.057,73.534,2.062,81.65,81.286,202.262,232.352,203.303,203.718,202.599,202.556,52.756,36.202,12.394,11.294,0.0,9.736,29.957,0.851,-90.0,787.81,302.894,0.0,0.0,809.0,809.0,0.0,0.0,-0.042,48.032,0.0,0.0,46.498,0.0,0.0,13.696,3378.841,44.481,-0.009,-141.041,199.727,238.168,4.978,59.0594444444,5.463,235.915,238.258,0.0,39.554,40.288,16.305632716,0.0,0.0,0.019,58.72,59.129,43.197,43.292,9.413,9.705,,42300,"42300,787.81;","42300,0.588542477065;","42300,16.305632716;","42300,302.894;","42300,199.727;","42300,238.168;","42300,2.062;","42300,13.696;"
2177,01/07/2016,11:45:05,0.58829813097,63.086,73.575,2.061,81.652,81.238,0.0,232.426,203.203,203.698,203.063,202.593,52.697,36.159,12.391,11.289,0.0,9.657,29.957,0.85,-90.0,787.687,302.891,0.0,0.0,809.0,809.0,0.0,0.0,-0.042,48.041,0.0,0.0,46.501,0.0,0.0,13.696,3378.841,44.481,-0.009,-141.329,199.715,238.183,3.375,52.3133333333,0.725,235.953,238.288,0.0,39.557,40.298,16.262037037,0.0,0.0,0.019,58.737,59.145,43.203,43.291,9.475,9.697,,42305,"42305,787.687;","42305,0.58829813097;","42305,16.262037037;","42305,302.891;","42305,199.715;","42305,238.183;","42305,2.061;","42305,13.696;"
2178,01/07/2016,11:45:10,0.588036331582,63.124,73.611,2.061,81.655,81.271,0.0,232.408,203.242,203.746,203.114,202.563,52.892,36.178,12.393,11.292,0.0,9.6,29.957,0.85,-90.0,787.563,302.909,0.0,0.0,809.0,809.0,0.0,0.0,-0.042,48.031,0.0,0.0,46.497,0.0,0.0,13.696,3378.639,44.47,-0.009,-141.567,199.738,238.201,2.924,46.5033333333,-0.183,235.959,238.305,0.0,39.569,40.307,19.4639660494,0.0,0.0,0.019,58.738,59.161,43.21,43.296,9.461,9.608,,42310,"42310,787.563;","42310,0.588036331582;","42310,19.4639660494;","42310,302.909;","42310,199.738;","42310,238.201;","42310,2.061;","42310,13.696;"
2179,01/07/2016,11:45:15,0.587512732806,63.139,73.649,2.061,81.67,81.239,0.0,232.457,203.403,203.856,202.556,202.503,52.794,36.2,12.39,11.288,0.0,9.573,29.957,0.849,-90.0,788.279,302.914,0.0,0.0,809.0,809.0,0.0,0.0,-0.042,48.058,0.0,0.0,46.521,0.0,0.0,13.697,3378.438,44.485,-0.01,-141.347,199.747,238.2,0.349,44.3211111111,-0.185,235.97,238.309,0.0,39.58,40.314,13.4851080247,0.0,0.0,0.019,58.77,59.171,43.222,43.303,9.505,9.559,,42315,"42315,788.279;","42315,0.587512732806;","42315,13.4851080247;","42315,302.914;","42315,199.747;","42315,238.2;","42315,2.061;","42315,13.697;"
2180,01/07/2016,11:45:20,0.587268386711,63.182,73.678,2.061,81.662,81.246,0.0,232.512,203.229,203.789,203.04,202.551,52.498,36.145,12.391,11.288,0.0,9.617,29.957,0.847,-90.0,787.97,302.906,0.0,0.0,809.0,809.0,0.0,0.0,-0.042,48.074,0.0,0.0,46.541,0.0,0.0,13.698,3378.438,44.495,-0.009,-141.665,199.744,238.25,1.647,43.6513888889,0.304,235.996,238.34,0.0,39.579,40.32,11.0575617284,0.0,0.0,0.019,58.796,59.194,43.241,43.306,9.447,9.627,,42320,"42320,787.97;","42320,0.587268386711;","42320,11.0575617284;","42320,302.906;","42320,199.744;","42320,238.25;","42320,2.061;","42320,13.698;"
2181,01/07/2016,11:45:25,0.586936774153,63.212,73.715,2.061,81.671,81.238,0.0,232.562,203.354,203.862,202.772,202.503,52.66,36.23,12.396,11.285,0.0,9.547,29.957,0.847,-90.0,787.687,302.906,0.0,0.0,809.0,809.0,0.0,0.0,-0.042,48.084,0.0,0.0,46.545,0.0,0.0,13.698,3378.438,44.503,-0.009,-141.554,199.763,238.252,2.352,42.9169444444,3.741,235.999,238.342,0.0,39.589,40.33,15.3766975309,0.0,0.0,0.019,58.818,59.217,43.247,43.315,9.45,9.551,,42325,"42325,787.687;","42325,0.586936774153;","42325,15.3766975309;","42325,302.906;","42325,199.763;","42325,238.252;","42325,2.061;","42325,13.698;"
2182,01/07/2016,11:45:30,0.58670988135,63.24,73.764,2.06,81.683,81.247,0.0,232.55,203.188,203.821,203.323,202.565,52.929,36.118,12.397,11.287,0.0,9.547,29.957,0.85,-90.0,787.181,302.911,0.0,0.0,809.0,808.0,0.0,0.0,-0.042,48.094,0.0,0.0,46.557,0.0,0.0,13.7,3378.438,44.51,-0.009,-141.685,199.771,238.255,2.022,40.7697222222,2.661,236.034,238.369,0.0,39.604,40.331,11.7012345679,0.0,0.0,0.019,58.831,59.228,43.253,43.322,9.45,9.551,,42330,"42330,787.181;","42330,0.58670988135;","42330,11.7012345679;","42330,302.911;","42330,199.771;","42330,238.255;","42330,2.06;","42330,13.7;"
2183,01/07/2016,11:45:35,0.586186282575,63.285,73.787,2.06,81.678,81.222,0.0,232.64,203.203,203.833,203.279,202.579,52.723,36.159,12.392,11.285,0.0,9.581,29.957,0.847,-90.0,787.068,302.913,0.0,0.0,809.0,808.0,0.0,0.0,-0.042,48.105,0.0,0.0,46.566,0.0,0.0,13.699,3378.639,44.519,-0.009,-141.275,199.812,238.28,2.103,24.4619444444,0.081,236.058,238.393,0.0,39.608,40.336,8.21836419753,0.0,0.0,0.019,58.85,59.245,43.268,43.322,9.451,9.567,,42335,"42335,787.068;","42335,0.586186282575;","42335,8.21836419753;","42335,302.913;","42335,199.812;","42335,238.28;","42335,2.06;","42335,13.699;"
2184,01/07/2016,11:45:40,0.585924483187,63.312,73.817,2.062,81.683,81.235,0.0,232.68,203.036,203.795,203.299,202.58,52.72,36.094,12.391,11.281,0.0,9.645,29.957,0.847,-90.0,787.02,302.907,0.0,0.0,809.0,808.0,0.0,0.0,-0.042,48.112,0.0,0.0,46.574,0.0,0.0,13.698,3378.639,44.528,-0.009,-141.491,199.806,238.312,2.677,36.5911111111,-0.185,236.078,238.416,0.0,39.614,40.346,3.7662037037,0.0,0.0,0.019,58.866,59.267,43.282,43.335,9.5,9.629,,42340,"42340,787.02;","42340,0.585924483187;","42340,3.7662037037;","42340,302.907;","42340,199.806;","42340,238.312;","42340,2.062;","42340,13.698;"
